geneIDs	disperRaw	disperRawConverge	disperFitted	disperAdj	disperAdjConverge	pval	padj	TEctl	TEtrt	log2FoldChangeTE	RiboCon1	RiboCon2	RiboSil1	RiboSil3	TotalCon1	TotalCon2	TotalCon3	TotalSil1	TotalSil2	TotalSil3
ENSG00000158481.8	0.00092040734514	Y	0.00171373552234	0.0014535721927	Y	0.042382598741	0.168320480957	0.0134159483094	0.00998374426122	-0.426296151034	60.0	27.0	39.0	26.0	3324.0	3311.0	3133.0	3252.0	3378.0	3171.0
ENSG00000106948.12	0.000938489160781	Y	0.00128223210088	0.00112012282124	Y	0.0424028255197	0.168320480957	0.00594830703116	0.00510876152575	-0.219505523192	245.0	207.0	179.0	198.0	37738.0	38766.0	37462.0	38207.0	35408.0	37263.0
ENSG00000132313.9	0.000702968646885	Y	0.00146997745187	0.00111885613899	Y	0.042427181679	0.168320480957	0.00583407292058	0.00764627124539	0.390252960821	71.0	54.0	90.0	69.0	10820.0	10384.0	10707.0	10328.0	10766.0	10098.0
ENSG00000116337.11	0.00162595878931	Y	0.00133219609399	0.00146341946425	Y	0.0424417023302	0.168320480957	0.00752216029212	0.00623511582671	-0.270730689008	159.0	141.0	113.0	136.0	19692.0	20406.0	19625.0	20806.0	18771.0	20220.0
ENSG00000104886.4	0.00179229191783	Y	0.00127150489862	0.00140598405712	Y	0.0424140873138	0.168320480957	0.00821983831228	0.00975327895251	0.246777303949	205.0	214.0	219.0	293.0	25457.0	26644.0	24495.0	26664.0	26035.0	26146.0
ENSG00000115325.9	0.000533687452674	Y	0.00259168580319	0.00175721959439	Y	0.0425041934789	0.168504512679	0.0040559320224	0.00747552599684	0.882141621627	11.0	9.0	11.0	27.0	2422.0	2399.0	2318.0	2648.0	2457.0	2532.0
ENSG00000105926.9	0.000948340352121	Y	0.00148716921316	0.00124763114806	Y	0.0425962655558	0.168805632021	0.0167718455126	0.0127027742085	-0.400897839318	70.0	80.0	59.0	58.0	4393.0	4317.0	4651.0	4516.0	4778.0	4594.0
ENSG00000168769.8	0.00342133156657	Y	0.00177989559398	0.00218917802077	Y	0.0426723543149	0.169043206919	0.00493480197867	0.00750822433628	0.605479562643	30.0	24.0	25.0	57.0	5196.0	5404.0	5708.0	5271.0	5335.0	5773.0
ENSG00000164323.8	0.00128855838774	Y	0.00134062369378	0.00131576540775	Y	0.0427244868727	0.169185737431	0.010145729392	0.0123418133342	0.282681793203	117.0	121.0	153.0	127.0	11792.0	11257.0	12156.0	10954.0	11748.0	11361.0
ENSG00000143486.10	0.000248804834214	Y	0.00135590690689	0.000781702463802	Y	0.0427408634284	0.169186622657	0.00604111126815	0.00730493881345	0.274058229907	103.0	111.0	141.0	117.0	17430.0	17829.0	17888.0	17698.0	17286.0	17992.0
ENSG00000172660.7	0.00243824834928	Y	0.00120721833603	0.00171422200275	Y	0.0428418689554	0.16952237833	0.0117386773021	0.0134229550895	0.193432461875	920.0	771.0	970.0	964.0	72610.0	71219.0	72232.0	70953.0	76555.0	68700.0
ENSG00000123427.11	6.64374795082e-06	Y	0.00234665836848	0.0014562547376	Y	0.0428851492743	0.169605987593	0.00713628201572	0.0122438843949	0.778816793561	12.0	14.0	10.0	33.0	1874.0	1818.0	1783.0	1754.0	1775.0	1789.0
ENSG00000164506.10	0.000928473696724	Y	0.0026854763473	0.00196944445308	Y	0.04292473508	0.169605987593	0.00796185334443	0.00414689353535	-0.941073288646	12.0	22.0	13.0	6.0	2195.0	2126.0	2230.0	2195.0	2270.0	2410.0
ENSG00000138069.12	0.00139920293038	Y	0.0013333686764	0.00136110385157	Y	0.0429277709669	0.169605987593	0.0113805152523	0.0140455264891	0.303544827057	138.0	112.0	157.0	136.0	11322.0	10806.0	10897.0	10509.0	10881.0	9918.0
ENSG00000257529.1	0.00119561899138	Y	0.00157521712084	0.001420463759	Y	0.0429164274831	0.169605987593	0.0163193013949	0.0123280840322	-0.404630698117	63.0	52.0	43.0	49.0	3485.0	3507.0	3572.0	3493.0	3862.0	3819.0
ENSG00000204257.9	0.167692291822	Y	0.00328127153112	0.00340974122617	Y	0.0430310794149	0.169950047433	0.0155671393884	0.00906857669584	-0.779555815615	23.0	1.0	9.0	5.0	710.0	794.0	825.0	804.0	751.0	814.0
ENSG00000182307.8	0.000436204414061	Y	0.00127448244144	0.000820488839503	Y	0.0430686591858	0.170034352172	0.00572774168098	0.00664772230175	0.214893687969	204.0	216.0	249.0	233.0	37344.0	36443.0	35999.0	35243.0	36920.0	36634.0
ENSG00000143061.13	0.00165676474344	Y	0.00333361993462	0.00259414448798	Y	0.0431350546662	0.170112072638	0.00498251797797	0.00247384526021	-1.01011974851	14.0	11.0	9.0	3.0	2497.0	2459.0	2666.0	2372.0	2441.0	2606.0
ENSG00000085063.10	0.00194945992499	Y	0.00147055833859	0.00158318013256	Y	0.0431055646161	0.170112072638	0.020032789466	0.0160706397235	-0.317935963744	93.0	66.0	45.0	79.0	4094.0	3805.0	3977.0	3699.0	4002.0	3866.0
ENSG00000198408.7	0.000230973177003	Y	0.00126208991698	0.000744904511242	Y	0.0431533107695	0.170112072638	0.00953191516204	0.0083166527311	-0.196763118687	297.0	254.0	262.0	233.0	28846.0	28503.0	29407.0	30169.0	29868.0	29225.0
ENSG00000081870.6	0.00289138360352	Y	0.0012693629249	0.00185448512453	Y	0.04313827069	0.170112072638	0.0251505022971	0.0208200419997	-0.272614234372	235.0	290.0	227.0	205.0	10720.0	10332.0	10249.0	9984.0	11132.0	9953.0
ENSG00000048392.7	0.000332039522205	Y	0.00198772806993	0.00128680035172	Y	0.0431736110886	0.170128067172	0.00757528555192	0.0111096113476	0.552436169776	19.0	24.0	36.0	22.0	2826.0	2681.0	2847.0	2637.0	2642.0	2596.0
ENSG00000144867.6	0.00172792605404	Y	0.00127486366808	0.00132861206289	Y	0.0432491126083	0.170361491335	0.0144107674092	0.0174719831446	0.27789620493	245.0	163.0	244.0	245.0	14659.0	13890.0	13954.0	13658.0	14305.0	14039.0
ENSG00000150977.9	0.000110136983627	Y	0.00137903329977	0.000964797175875	Y	0.0433308004179	0.170510905526	0.0118036219287	0.0151824545783	0.363175436112	106.0	80.0	88.0	142.0	7960.0	7791.0	7828.0	7741.0	7551.0	7456.0
ENSG00000174327.6	0.0141701350337	Y	0.00360173656275	0.00598112712195	Y	0.0433358822333	0.170510905526	0.0359642206863	0.0151605680997	-1.24623852702	11.0	14.0	9.0	0.0	313.0	396.0	303.0	328.0	277.0	296.0
ENSG00000149932.11	7.41647650433e-06	Y	0.00179306069178	0.000960573847887	Y	0.0433308799744	0.170510905526	0.00470969524594	0.00676418412889	0.522282222882	24.0	32.0	26.0	50.0	6027.0	5918.0	5954.0	5697.0	5551.0	5715.0
ENSG00000165156.8	0.00269183653707	Y	0.00147069005655	0.00190752706466	Y	0.0433915880771	0.170665975787	0.00405706198758	0.00516193795544	0.34747745533	56.0	69.0	95.0	64.0	15242.0	14662.0	15969.0	14647.0	16200.0	15164.0
ENSG00000111640.9	8.40719108199e-05	Y	0.00122976016514	0.000523487558699	Y	0.0434181334901	0.170706280096	0.000372349014328	0.000417317651424	0.164490405553	428.0	429.0	460.0	485.0	1152748.0	1158606.0	1137922.0	1132160.0	1122023.0	1142602.0
ENSG00000116212.10	5.22035939599e-05	Y	0.00141301522807	0.000744538139692	Y	0.043508942371	0.170819078697	0.0136756225549	0.0108791222266	-0.330044351695	93.0	101.0	73.0	87.0	7051.0	7156.0	7113.0	7281.0	7474.0	7231.0
ENSG00000134371.9	0.00155524293071	Y	0.00131779890922	0.00139831744983	Y	0.0435079379144	0.170819078697	0.0177010622121	0.0142887563445	-0.308955583153	152.0	187.0	152.0	117.0	9480.0	9362.0	9846.0	9009.0	9827.0	9394.0
ENSG00000102316.11	6.64374795082e-06	Y	0.00132551634664	0.000679604982102	Y	0.0435109635075	0.170819078697	0.0140430872981	0.0119249014362	-0.235882797489	167.0	147.0	110.0	150.0	11179.0	11204.0	11120.0	10787.0	10966.0	11007.0
ENSG00000115446.7	0.000521616190969	Y	0.0013769904418	0.00102397600409	Y	0.0435120586178	0.170819078697	0.0150328044309	0.018905997963	0.330729829751	96.0	92.0	98.0	134.0	6269.0	6154.0	6367.0	6134.0	6324.0	5941.0
ENSG00000044459.9	0.000166521891118	Y	0.00153142002038	0.000924351412887	Y	0.0435549086212	0.170859218314	0.0116533539628	0.015531858399	0.414485221575	54.0	45.0	74.0	61.0	4236.0	4125.0	4335.0	4272.0	4327.0	4368.0
ENSG00000197363.4	0.00163757415604	Y	0.00484822922903	0.00357570311362	Y	0.0435434503165	0.170859218314	0.00286420579585	0.00715103732173	1.32001737755	4.0	2.0	12.0	4.0	1089.0	1084.0	979.0	1172.0	1103.0	1083.0
ENSG00000134056.6	0.00124995468624	Y	0.00169391784721	0.00152888413392	Y	0.0435732446072	0.170867152383	0.00843498988018	0.0121839970054	0.530529249589	35.0	31.0	34.0	58.0	4116.0	3908.0	3787.0	3916.0	3751.0	3676.0
ENSG00000167272.6	0.000343721004251	Y	0.00137194610399	0.000897383174442	Y	0.0437023880151	0.171309435655	0.0149591173839	0.0184473810246	0.302390955336	96.0	100.0	115.0	121.0	6571.0	6552.0	6508.0	6638.0	6295.0	6238.0
ENSG00000145907.10	0.00109440180285	Y	0.00122035056257	0.00115511639851	Y	0.0437629686962	0.171402398135	0.00696633091799	0.00790403916023	0.182191088569	571.0	522.0	612.0	575.0	76870.0	76343.0	82216.0	73399.0	76830.0	74998.0
ENSG00000157326.14	0.00113134106982	Y	0.00313039618796	0.00227526924883	Y	0.043775197156	0.171402398135	0.00604285348553	0.00345694767842	-0.805731194716	18.0	9.0	4.0	11.0	2193.0	2277.0	2072.0	2189.0	2247.0	2125.0
ENSG00000157240.2	0.00398020940672	Y	0.00439596149031	0.00425979992348	Y	0.0437614223812	0.171402398135	0.00636108708505	0.015604557138	1.29462217105	4.0	2.0	11.0	7.0	548.0	592.0	486.0	559.0	605.0	588.0
ENSG00000105171.5	0.000136612953834	Y	0.00130539838901	0.000708451308008	Y	0.0438278738337	0.171544525611	0.0166966376342	0.0139107859886	-0.263353664805	173.0	194.0	156.0	147.0	11219.0	10859.0	10908.0	10734.0	10960.0	10959.0
ENSG00000164040.11	0.00168698786934	Y	0.00133014951843	0.00149682696751	Y	0.043925755052	0.171735109524	0.0151288840785	0.0184166412376	0.2837043949	125.0	130.0	154.0	147.0	8590.0	8196.0	8475.0	8208.0	8626.0	7683.0
ENSG00000124782.14	0.000957660151856	Y	0.00151067941536	0.00131464906964	Y	0.0439188241332	0.171735109524	0.0106410514079	0.00812103897095	-0.389904489354	63.0	75.0	37.0	73.0	6238.0	6426.0	6698.0	6853.0	6608.0	6927.0
ENSG00000142556.13	0.00178458751142	Y	0.0018869042588	0.00184398206216	Y	0.0439036262706	0.171735109524	0.00399452354839	0.00598790681458	0.584028335736	26.0	19.0	45.0	26.0	5696.0	5209.0	5714.0	5937.0	6060.0	5713.0
ENSG00000154957.8	0.00251940999919	Y	0.00173973223024	0.00203762308235	Y	0.0439565378639	0.17179133492	0.00961472102769	0.014342095887	0.576938964863	34.0	21.0	42.0	48.0	2934.0	2871.0	2864.0	3380.0	2914.0	3106.0
ENSG00000172113.4	8.68727716028e-05	Y	0.00153880892108	0.000913799166448	Y	0.0440540827776	0.172108341295	0.0112192357513	0.0148953100135	0.408883746826	49.0	50.0	61.0	68.0	4387.0	4414.0	4464.0	4449.0	4310.0	4215.0
ENSG00000116586.7	0.0019677167068	Y	0.0013275709194	0.00153533310021	Y	0.0441036213762	0.172237632474	0.024166316163	0.0193165299602	-0.323161619639	138.0	176.0	141.0	111.0	6585.0	6782.0	6130.0	6680.0	6473.0	6395.0
ENSG00000172795.11	0.0006933371662	Y	0.00128958702519	0.00100084145192	Y	0.0441220626486	0.172243006545	0.00961117474608	0.0112265700523	0.224132538771	173.0	196.0	214.0	189.0	18855.0	18728.0	19916.0	17609.0	18242.0	17973.0
ENSG00000102181.15	0.000304033546177	Y	0.00154414209461	0.000960843610508	Y	0.0441455765126	0.172243006545	0.00772697897201	0.0103302857465	0.41890378425	48.0	49.0	56.0	72.0	6231.0	6123.0	6321.0	6258.0	6353.0	6041.0
ENSG00000122203.10	0.000556280263985	Y	0.00181007565302	0.00117483440163	Y	0.0441543319241	0.172243006545	0.00363469053017	0.0025028483549	-0.538261651232	37.0	41.0	23.0	28.0	10445.0	10731.0	11075.0	10109.0	10000.0	10419.0
ENSG00000196664.4	0.0068338953208	Y	0.00344562930426	0.00447154337004	Y	0.0442365996928	0.172499681751	0.0169527438901	0.00773606322146	-1.13184730987	9.0	16.0	5.0	5.0	720.0	721.0	772.0	598.0	765.0	708.0
ENSG00000166435.11	0.00173378798489	Y	0.00170283747209	0.00171057260136	Y	0.0442888831009	0.172639286043	0.0151541302877	0.011004217111	-0.461654547504	42.0	46.0	17.0	50.0	2874.0	2883.0	2995.0	2898.0	3066.0	3222.0
ENSG00000132570.10	0.000384897253099	Y	0.00178274320223	0.00125511387572	Y	0.0444237600983	0.173100618776	0.0185376517581	0.0131118892403	-0.49958293056	42.0	36.0	27.0	29.0	2170.0	2119.0	2059.0	2182.0	2210.0	2075.0
ENSG00000142279.7	0.0175991499703	Y	0.00526829779218	0.00914182048773	Y	0.0445233369965	0.173102238939	0.0050900347706	0.0153455510442	1.59207303589	4.0	1.0	5.0	10.0	427.0	533.0	446.0	571.0	420.0	475.0
ENSG00000136463.7	0.00186613381447	Y	0.00133980618865	0.00152674174262	Y	0.0445154795805	0.173102238939	0.0163934547564	0.020662689267	0.333908114429	131.0	95.0	137.0	158.0	7091.0	6926.0	6668.0	7543.0	7008.0	6869.0
ENSG00000067992.8	0.00297904540719	Y	0.00155375003772	0.0020248880694	Y	0.0444712269907	0.173102238939	0.0312863423697	0.0423588314397	0.437129784462	51.0	45.0	66.0	56.0	1494.0	1568.0	1540.0	1450.0	1328.0	1571.0
ENSG00000198467.7	6.64374795082e-06	Y	0.00453477142194	0.00285298163592	Y	0.0445028186763	0.173102238939	0.00792217781661	0.00282458038831	-1.48786052276	2.0	16.0	1.0	5.0	1107.0	1133.0	1160.0	1135.0	1052.0	1069.0
ENSG00000242028.1	0.0010227617543	Y	0.00243298745089	0.0018658744178	Y	0.0445113750772	0.173102238939	0.00595579156666	0.0097114924608	0.705399760685	8.0	16.0	15.0	25.0	1974.0	2115.0	1989.0	2067.0	2020.0	2172.0
ENSG00000143575.10	0.000524133560137	Y	0.00138168871008	0.00103954767388	Y	0.044445836573	0.173102238939	0.00484256384698	0.00625306782738	0.368793096103	116.0	65.0	119.0	111.0	19147.0	18551.0	18148.0	18023.0	18606.0	18515.0
ENSG00000157796.13	0.000970853565924	Y	0.00246655892841	0.0017895698951	Y	0.0445773121951	0.173247780309	0.00512404328592	0.00294157943893	-0.800691665523	17.0	24.0	10.0	13.0	3881.0	3881.0	4072.0	3644.0	3913.0	3937.0
ENSG00000026036.16	0.00416614715813	Y	0.00184391445359	0.00282144616103	Y	0.0446088550684	0.173306063793	0.00209914198704	0.00308945919483	0.557554564077	25.0	24.0	43.0	31.0	11074.0	11912.0	11572.0	12995.0	10966.0	12014.0
ENSG00000168522.8	0.000296188281511	Y	0.00147716236033	0.000849556871304	Y	0.0446484812415	0.173383237613	0.00361999275386	0.00464568926138	0.359905849618	59.0	61.0	82.0	74.0	16955.0	16280.0	16541.0	16479.0	16848.0	17052.0
ENSG00000100351.12	5.0532490533e-05	Y	0.00125024387548	0.000613349533218	Y	0.0446618269122	0.173383237613	0.0111312128114	0.0128290540803	0.204804009277	309.0	262.0	342.0	324.0	25905.0	25642.0	25296.0	25798.0	25915.0	26136.0
ENSG00000157077.10	0.00228518698081	Y	0.00543848983034	0.00420414025056	Y	0.0447615719476	0.173706078021	0.00628277530162	0.00295468069891	-1.08839975192	11.0	1.0	0.0	6.0	988.0	955.0	1091.0	1032.0	1101.0	1046.0
ENSG00000197774.7	0.0118965318213	Y	0.00419463068307	0.00717140789943	Y	0.0447940346207	0.173767673562	0.00277957487042	0.00109723564113	-1.34099085231	5.0	14.0	4.0	4.0	3265.0	3687.0	3298.0	4009.0	3052.0	3623.0
ENSG00000167645.12	0.00104465166184	Y	0.00137523229004	0.00123735717976	Y	0.0448797404333	0.174035690966	0.01010600035	0.0121997241749	0.271636395058	83.0	112.0	125.0	104.0	9372.0	10122.0	9451.0	9559.0	9284.0	9323.0
ENSG00000162384.7	0.00155331116893	Y	0.00135133854617	0.00142748872756	Y	0.0449826399732	0.174370159541	0.0170934198416	0.0142285185284	-0.264655606152	148.0	115.0	100.0	122.0	7869.0	7776.0	7411.0	7946.0	8060.0	7424.0
ENSG00000075142.9	0.00029696499951	Y	0.00125531698527	0.000765831646009	Y	0.045056956428	0.174593622504	0.0154333949155	0.0179415684672	0.217250568	286.0	243.0	310.0	308.0	17463.0	16782.0	17133.0	17144.0	17554.0	16995.0
ENSG00000177830.13	0.000515617344934	Y	0.00137361015285	0.000944786441708	Y	0.0452268270405	0.175187051192	0.00935265881315	0.0115396924379	0.303156309182	100.0	97.0	119.0	112.0	10592.0	10791.0	10182.0	9945.0	9853.0	10219.0
ENSG00000172197.9	0.00157668165085	Y	0.00206953062428	0.00187055538421	Y	0.0452676905238	0.175199589287	0.0103573591391	0.00646757656719	-0.679359066034	26.0	31.0	21.0	14.0	2680.0	2723.0	2812.0	2512.0	2824.0	2667.0
ENSG00000158079.10	0.00302508713991	Y	0.0035485269458	0.00334374822902	Y	0.0452802451975	0.175199589287	0.00569261930074	0.00317241975496	-0.843508949214	18.0	4.0	5.0	7.0	1737.0	1862.0	2032.0	1957.0	2039.0	2042.0
ENSG00000181007.7	0.000158729645935	Y	0.00159149049006	0.000973013305736	Y	0.0452495075127	0.175199589287	0.0108428440971	0.0142323324261	0.392428885507	35.0	45.0	68.0	50.0	3767.0	3599.0	3718.0	4206.0	4096.0	4174.0
ENSG00000164626.8	0.00063457320905	Y	0.00179793732086	0.00129782349135	Y	0.045374069745	0.175497786746	0.00662323510659	0.00492335287019	-0.427894925653	50.0	24.0	26.0	31.0	5562.0	5644.0	5538.0	6013.0	5608.0	5962.0
ENSG00000140307.6	0.000950094593419	Y	0.00144231474372	0.00122995510077	Y	0.0454769305036	0.175762272358	0.00913284938708	0.00733423975165	-0.316417613903	94.0	78.0	58.0	82.0	9496.0	9501.0	9390.0	9355.0	10085.0	9338.0
ENSG00000071462.7	0.000123838938744	Y	0.00125821492109	0.000828922512026	Y	0.0454927936188	0.175762272358	0.00994624269849	0.0114850190432	0.207529708914	246.0	268.0	256.0	332.0	25867.0	25912.0	25717.0	25946.0	25712.0	25098.0
ENSG00000214113.5	0.00026230066389	Y	0.00144885520595	0.000925809795255	Y	0.0454882540467	0.175762272358	0.0129688169937	0.0169265668395	0.384242501792	76.0	56.0	88.0	86.0	4963.0	5158.0	5133.0	5009.0	5159.0	5241.0
ENSG00000184895.6	0.00434204193262	Y	0.00402477850535	0.00408849938451	Y	0.0455211707193	0.175778417595	0.0189736807474	0.0407015619398	1.101084582	3.0	6.0	9.0	10.0	262.0	213.0	226.0	239.0	258.0	224.0
ENSG00000124535.10	0.00053439654977	Y	0.00141284625884	0.000964863652094	Y	0.0455305372288	0.175778417595	0.00680324399682	0.00545968609145	-0.317404827223	101.0	95.0	76.0	82.0	14022.0	14560.0	14652.0	14034.0	14718.0	14660.0
ENSG00000165724.5	0.000329500762431	Y	0.00148914162187	0.0010054912727	Y	0.0455643717332	0.175844226062	0.008838227595	0.0111637339261	0.336990657237	52.0	61.0	94.0	58.0	6298.0	6538.0	6354.0	6975.0	6668.0	6809.0
ENSG00000042445.9	0.00120948272491	Y	0.0019300415537	0.00160050215604	Y	0.045640276844	0.176007459376	0.00410169445177	0.00607772276691	0.567310843466	20.0	24.0	31.0	33.0	5182.0	5447.0	5444.0	5565.0	5095.0	5222.0
ENSG00000012817.10	0.00129226963195	Y	0.00143709076199	0.00136568078055	Y	0.045634701758	0.176007459376	0.00350536689185	0.00450306455893	0.361341708369	74.0	67.0	91.0	88.0	20007.0	19755.0	20720.0	19508.0	19121.0	20898.0
ENSG00000115267.4	0.00112572509028	Y	0.00186399340335	0.00156870169973	Y	0.0456692714251	0.176054453039	0.0145336521288	0.0100616492936	-0.530530470734	39.0	30.0	28.0	22.0	2471.0	2248.0	2372.0	2444.0	2566.0	2465.0
ENSG00000165521.11	0.00135681678719	Y	0.00261473385305	0.00209800301012	Y	0.0457858412945	0.176438889521	0.00235058014837	0.00388856588113	0.726221308182	10.0	11.0	28.0	7.0	4295.0	4414.0	4636.0	4398.0	4555.0	4751.0
ENSG00000165490.8	0.00122508885141	Y	0.00163961459982	0.0014447884345	Y	0.045859998112	0.176574059758	0.00859494529178	0.00623448466324	-0.463218143605	50.0	52.0	37.0	38.0	6240.0	5640.0	6023.0	6076.0	6017.0	5927.0
ENSG00000167081.10	1.05220784779e-05	Y	0.00242683096223	0.00134662711435	Y	0.0458825326162	0.176574059758	0.00678279715068	0.00418259284381	-0.697482782498	25.0	16.0	14.0	10.0	3068.0	3021.0	2952.0	2840.0	2941.0	2859.0
ENSG00000137073.15	0.000414481731846	Y	0.00128165254792	0.000974769796906	Y	0.0459081524366	0.176574059758	0.00741300513725	0.00846925886297	0.192177214986	164.0	234.0	228.0	209.0	27503.0	26092.0	26985.0	25781.0	25768.0	25727.0
ENSG00000125457.9	0.000544661386945	Y	0.00134191080266	0.000991609808071	Y	0.0459220678614	0.176574059758	0.0134057193501	0.0162192064632	0.274854600021	120.0	115.0	157.0	122.0	8788.0	8777.0	8678.0	8755.0	8280.0	8823.0
ENSG00000120925.9	0.000520040096123	Y	0.00234184542063	0.00168022758415	Y	0.0458774058605	0.176574059758	0.0110068693026	0.00661212957195	-0.73521727851	16.0	27.0	5.0	22.0	1876.0	2014.0	2008.0	1959.0	2015.0	2031.0
ENSG00000145506.9	0.0030021318818	Y	0.00190204785003	0.00231464957729	Y	0.045913262358	0.176574059758	0.00836521281112	0.00532441290913	-0.651779786076	25.0	45.0	20.0	23.0	4112.0	4391.0	3967.0	4289.0	3994.0	3828.0
ENSG00000120942.8	0.000485411055537	Y	0.00155066105252	0.00106195479566	Y	0.046036798898	0.176906191183	0.00901761355202	0.00668533795306	-0.431745192513	62.0	65.0	56.0	39.0	6988.0	6994.0	7061.0	7329.0	6843.0	6952.0
ENSG00000168958.15	0.000200863427446	Y	0.00148135688491	0.000825449821119	Y	0.0460591162265	0.176906191183	0.00484947749668	0.00630148409292	0.377862331123	63.0	55.0	82.0	72.0	12363.0	12217.0	12012.0	11934.0	12333.0	12377.0
ENSG00000138449.6	0.00155907031141	Y	0.0020179357082	0.00181708657042	Y	0.0460542335006	0.176906191183	0.00676310737212	0.00456392980282	-0.567409656485	34.0	24.0	20.0	19.0	4434.0	4104.0	4339.0	4043.0	4414.0	4300.0
ENSG00000148158.11	0.00682660699217	Y	0.00586319419161	0.00621572675944	Y	0.0460842159243	0.176937711727	0.00577185889266	0.00163583642101	-1.81900753993	1.0	12.0	2.0	2.0	1089.0	1134.0	1245.0	1081.0	1313.0	1189.0
ENSG00000100281.9	0.00165195973949	Y	0.00133298376055	0.00143208847149	Y	0.0462359130431	0.177455094618	0.00685268707403	0.00812000878202	0.244811479474	99.0	152.0	142.0	152.0	18705.0	17357.0	18826.0	17917.0	18515.0	17950.0
ENSG00000119321.4	0.048770394914	Y	0.00172936698706	0.00259274112471	Y	0.0462735442757	0.17753446987	0.00417324566904	0.00578911994186	0.472174196223	31.0	30.0	66.0	22.0	7110.0	7001.0	7728.0	7242.0	7456.0	7963.0
ENSG00000126790.7	0.00232411812584	Y	0.00296875153055	0.00275325475095	Y	0.0464022861715	0.177963216902	0.0164842241842	0.00894155909887	-0.882487674798	15.0	14.0	8.0	8.0	857.0	893.0	861.0	871.0	891.0	1013.0
ENSG00000120685.13	0.000233930446767	Y	0.00135747627286	0.00089818464462	Y	0.046481696629	0.178137318146	0.00490265419327	0.00384909181215	-0.349044921226	104.0	156.0	119.0	89.0	26428.0	26228.0	26825.0	26413.0	27270.0	27361.0
ENSG00000088205.8	0.00245065624007	Y	0.00130142445642	0.00159818501504	Y	0.0464735647665	0.178137318146	0.00406645924595	0.00502463599859	0.305245931149	184.0	128.0	176.0	205.0	38761.0	37325.0	39226.0	35843.0	38988.0	38686.0
ENSG00000107362.9	0.000363026170702	Y	0.00136084140528	0.000898442745104	Y	0.0465045449677	0.178159694218	0.0152704455744	0.0122265561939	-0.320724056135	112.0	138.0	108.0	100.0	8053.0	8135.0	8396.0	8747.0	8467.0	8368.0
ENSG00000121289.12	0.000597836551871	Y	0.00197029196366	0.00140519399267	Y	0.0465894576231	0.178419736433	0.0067853948597	0.0104892912958	0.628412528815	22.0	19.0	25.0	37.0	3092.0	2984.0	2928.0	3038.0	2989.0	2842.0
ENSG00000115165.5	0.00871971703932	Y	0.00469731405396	0.00572654369123	Y	0.0466438439152	0.178562727035	0.0101322558447	0.0212567770356	1.0689674598	0.0	7.0	8.0	7.0	352.0	364.0	390.0	325.0	343.0	425.0
ENSG00000196924.10	0.00301960096843	Y	0.00120841452829	0.00182688671428	Y	0.0466980678839	0.178679170594	0.00732097646011	0.00648070267763	-0.175885838238	1009.0	857.0	727.0	847.0	122913.0	128353.0	131034.0	120168.0	119059.0	125275.0
ENSG00000188243.8	1.73935579479e-05	Y	0.00137680927448	0.0007282459958	Y	0.0467083797104	0.178679170594	0.0125902502905	0.0155966233289	0.308926755521	94.0	96.0	102.0	128.0	7450.0	7526.0	7693.0	7384.0	7420.0	7348.0
ENSG00000109929.5	0.000968149926463	Y	0.00143910516823	0.00126632609577	Y	0.0467488432582	0.178703424922	0.0199437684752	0.025075813846	0.3303584849	61.0	82.0	77.0	97.0	3527.0	3543.0	3690.0	3529.0	3591.0	3315.0
ENSG00000162735.13	0.000490919304369	Y	0.00143829480356	0.00097342197918	Y	0.0467471994474	0.178703424922	0.00722527899717	0.00918566739932	0.346331249491	73.0	70.0	91.0	85.0	9952.0	9820.0	9906.0	9215.0	9879.0	9575.0
ENSG00000108826.11	0.000155728386118	Y	0.00131926985284	0.000782540005279	Y	0.0468476336451	0.178950443034	0.0139587283478	0.0168622790836	0.272632025465	138.0	135.0	143.0	186.0	9968.0	9562.0	9710.0	9738.0	9784.0	9718.0
ENSG00000163807.4	0.000300076180625	Y	0.00160376913196	0.000977172998721	Y	0.0468467607061	0.178950443034	0.00791508475763	0.00570464355302	-0.472468054882	49.0	62.0	46.0	35.0	7028.0	6906.0	7229.0	6962.0	7222.0	7115.0
ENSG00000105438.3	0.000993762280053	Y	0.00127035802468	0.00113128318639	Y	0.0469428303215	0.179248707542	0.0241589754202	0.0205803154003	-0.231294179213	261.0	267.0	215.0	202.0	11095.0	11227.0	10436.0	10398.0	10198.0	9820.0
ENSG00000116641.11	0.00269146874044	Y	0.00171105261751	0.00211256831142	Y	0.0469635998823	0.179262662233	0.00654001181663	0.00897101593788	0.45597813242	26.0	39.0	46.0	43.0	5036.0	4812.0	5077.0	4523.0	5081.0	5162.0
